Dataset name,fragment,events,gridpack,card location
SMS-T1ttbb_Par-mGluino-2050_TuneCP5_13p6TeV_madgraphMLM-pythia8,https://github.com/Kim-JiHeon-HEP/Run3_NPS_Stop_SMS_requests/blob/main/fragments/gluino/SMS-T1ttbb_mGluino-2050_fragment.py,2700000,/cvmfs/cms.cern.ch/phys_generator/gridpacks/RunIII/13p6TeV/slc7_amd64_gcc10/MadGraph5_aMCatNLO/SUSY_SMS/SMS-GlGl/SMS-GlGl_mGl-2050_slc7_amd64_gcc10_CMSSW_12_4_8_tarball.tar.xz,/cvmfs/cms.cern.ch/phys_generator/gridpacks/RunIII/13p6TeV/slc7_amd64_gcc10/MadGraph5_aMCatNLO/SUSY_SMS/SMS-GlGl/SMS-GlGl_mGl-2050_slc7_amd64_gcc10_CMSSW_12_4_8_tarball.tar.xz
SMS-T1ttbb_Par-mGluino-2100_TuneCP5_13p6TeV_madgraphMLM-pythia8,https://github.com/Kim-JiHeon-HEP/Run3_NPS_Stop_SMS_requests/blob/main/fragments/gluino/SMS-T1ttbb_mGluino-2100_fragment.py,2600000,/cvmfs/cms.cern.ch/phys_generator/gridpacks/RunIII/13p6TeV/slc7_amd64_gcc10/MadGraph5_aMCatNLO/SUSY_SMS/SMS-GlGl/SMS-GlGl_mGl-2100_slc7_amd64_gcc10_CMSSW_12_4_8_tarball.tar.xz,/cvmfs/cms.cern.ch/phys_generator/gridpacks/RunIII/13p6TeV/slc7_amd64_gcc10/MadGraph5_aMCatNLO/SUSY_SMS/SMS-GlGl/SMS-GlGl_mGl-2100_slc7_amd64_gcc10_CMSSW_12_4_8_tarball.tar.xz
SMS-T1ttbb_Par-mGluino-2150_TuneCP5_13p6TeV_madgraphMLM-pythia8,https://github.com/Kim-JiHeon-HEP/Run3_NPS_Stop_SMS_requests/blob/main/fragments/gluino/SMS-T1ttbb_mGluino-2150_fragment.py,2600000,/cvmfs/cms.cern.ch/phys_generator/gridpacks/RunIII/13p6TeV/slc7_amd64_gcc10/MadGraph5_aMCatNLO/SUSY_SMS/SMS-GlGl/SMS-GlGl_mGl-2150_slc7_amd64_gcc10_CMSSW_12_4_8_tarball.tar.xz,/cvmfs/cms.cern.ch/phys_generator/gridpacks/RunIII/13p6TeV/slc7_amd64_gcc10/MadGraph5_aMCatNLO/SUSY_SMS/SMS-GlGl/SMS-GlGl_mGl-2150_slc7_amd64_gcc10_CMSSW_12_4_8_tarball.tar.xz
SMS-T1ttbb_Par-mGluino-2200_TuneCP5_13p6TeV_madgraphMLM-pythia8,https://github.com/Kim-JiHeon-HEP/Run3_NPS_Stop_SMS_requests/blob/main/fragments/gluino/SMS-T1ttbb_mGluino-2200_fragment.py,2500000,/cvmfs/cms.cern.ch/phys_generator/gridpacks/RunIII/13p6TeV/slc7_amd64_gcc10/MadGraph5_aMCatNLO/SUSY_SMS/SMS-GlGl/SMS-GlGl_mGl-2200_slc7_amd64_gcc10_CMSSW_12_4_8_tarball.tar.xz,/cvmfs/cms.cern.ch/phys_generator/gridpacks/RunIII/13p6TeV/slc7_amd64_gcc10/MadGraph5_aMCatNLO/SUSY_SMS/SMS-GlGl/SMS-GlGl_mGl-2200_slc7_amd64_gcc10_CMSSW_12_4_8_tarball.tar.xz
SMS-T1ttbb_Par-mGluino-2250_TuneCP5_13p6TeV_madgraphMLM-pythia8,https://github.com/Kim-JiHeon-HEP/Run3_NPS_Stop_SMS_requests/blob/main/fragments/gluino/SMS-T1ttbb_mGluino-2250_fragment.py,2500000,/cvmfs/cms.cern.ch/phys_generator/gridpacks/RunIII/13p6TeV/slc7_amd64_gcc10/MadGraph5_aMCatNLO/SUSY_SMS/SMS-GlGl/SMS-GlGl_mGl-2250_slc7_amd64_gcc10_CMSSW_12_4_8_tarball.tar.xz,/cvmfs/cms.cern.ch/phys_generator/gridpacks/RunIII/13p6TeV/slc7_amd64_gcc10/MadGraph5_aMCatNLO/SUSY_SMS/SMS-GlGl/SMS-GlGl_mGl-2250_slc7_amd64_gcc10_CMSSW_12_4_8_tarball.tar.xz
SMS-T1ttbb_Par-mGluino-2300_TuneCP5_13p6TeV_madgraphMLM-pythia8,https://github.com/Kim-JiHeon-HEP/Run3_NPS_Stop_SMS_requests/blob/main/fragments/gluino/SMS-T1ttbb_mGluino-2300_fragment.py,2400000,/cvmfs/cms.cern.ch/phys_generator/gridpacks/RunIII/13p6TeV/slc7_amd64_gcc10/MadGraph5_aMCatNLO/SUSY_SMS/SMS-GlGl/SMS-GlGl_mGl-2300_slc7_amd64_gcc10_CMSSW_12_4_8_tarball.tar.xz,/cvmfs/cms.cern.ch/phys_generator/gridpacks/RunIII/13p6TeV/slc7_amd64_gcc10/MadGraph5_aMCatNLO/SUSY_SMS/SMS-GlGl/SMS-GlGl_mGl-2300_slc7_amd64_gcc10_CMSSW_12_4_8_tarball.tar.xz
SMS-T1ttbb_Par-mGluino-2350_TuneCP5_13p6TeV_madgraphMLM-pythia8,https://github.com/Kim-JiHeon-HEP/Run3_NPS_Stop_SMS_requests/blob/main/fragments/gluino/SMS-T1ttbb_mGluino-2350_fragment.py,2400000,/cvmfs/cms.cern.ch/phys_generator/gridpacks/RunIII/13p6TeV/slc7_amd64_gcc10/MadGraph5_aMCatNLO/SUSY_SMS/SMS-GlGl/SMS-GlGl_mGl-2350_slc7_amd64_gcc10_CMSSW_12_4_8_tarball.tar.xz,/cvmfs/cms.cern.ch/phys_generator/gridpacks/RunIII/13p6TeV/slc7_amd64_gcc10/MadGraph5_aMCatNLO/SUSY_SMS/SMS-GlGl/SMS-GlGl_mGl-2350_slc7_amd64_gcc10_CMSSW_12_4_8_tarball.tar.xz
SMS-T1ttbb_Par-mGluino-2400_TuneCP5_13p6TeV_madgraphMLM-pythia8,https://github.com/Kim-JiHeon-HEP/Run3_NPS_Stop_SMS_requests/blob/main/fragments/gluino/SMS-T1ttbb_mGluino-2400_fragment.py,2300000,/cvmfs/cms.cern.ch/phys_generator/gridpacks/RunIII/13p6TeV/slc7_amd64_gcc10/MadGraph5_aMCatNLO/SUSY_SMS/SMS-GlGl/SMS-GlGl_mGl-2400_slc7_amd64_gcc10_CMSSW_12_4_8_tarball.tar.xz,/cvmfs/cms.cern.ch/phys_generator/gridpacks/RunIII/13p6TeV/slc7_amd64_gcc10/MadGraph5_aMCatNLO/SUSY_SMS/SMS-GlGl/SMS-GlGl_mGl-2400_slc7_amd64_gcc10_CMSSW_12_4_8_tarball.tar.xz
SMS-T1ttbb_Par-mGluino-2450_TuneCP5_13p6TeV_madgraphMLM-pythia8,https://github.com/Kim-JiHeon-HEP/Run3_NPS_Stop_SMS_requests/blob/main/fragments/gluino/SMS-T1ttbb_mGluino-2450_fragment.py,2300000,/cvmfs/cms.cern.ch/phys_generator/gridpacks/RunIII/13p6TeV/slc7_amd64_gcc10/MadGraph5_aMCatNLO/SUSY_SMS/SMS-GlGl/SMS-GlGl_mGl-2450_slc7_amd64_gcc10_CMSSW_12_4_8_tarball.tar.xz,/cvmfs/cms.cern.ch/phys_generator/gridpacks/RunIII/13p6TeV/slc7_amd64_gcc10/MadGraph5_aMCatNLO/SUSY_SMS/SMS-GlGl/SMS-GlGl_mGl-2450_slc7_amd64_gcc10_CMSSW_12_4_8_tarball.tar.xz
SMS-T1ttbb_Par-mGluino-2500_TuneCP5_13p6TeV_madgraphMLM-pythia8,https://github.com/Kim-JiHeon-HEP/Run3_NPS_Stop_SMS_requests/blob/main/fragments/gluino/SMS-T1ttbb_mGluino-2500_fragment.py,2200000,/cvmfs/cms.cern.ch/phys_generator/gridpacks/RunIII/13p6TeV/slc7_amd64_gcc10/MadGraph5_aMCatNLO/SUSY_SMS/SMS-GlGl/SMS-GlGl_mGl-2500_slc7_amd64_gcc10_CMSSW_12_4_8_tarball.tar.xz,/cvmfs/cms.cern.ch/phys_generator/gridpacks/RunIII/13p6TeV/slc7_amd64_gcc10/MadGraph5_aMCatNLO/SUSY_SMS/SMS-GlGl/SMS-GlGl_mGl-2500_slc7_amd64_gcc10_CMSSW_12_4_8_tarball.tar.xz
SMS-T1ttbb_Par-mGluino-2550_TuneCP5_13p6TeV_madgraphMLM-pythia8,https://github.com/Kim-JiHeon-HEP/Run3_NPS_Stop_SMS_requests/blob/main/fragments/gluino/SMS-T1ttbb_mGluino-2550_fragment.py,2200000,/cvmfs/cms.cern.ch/phys_generator/gridpacks/RunIII/13p6TeV/slc7_amd64_gcc10/MadGraph5_aMCatNLO/SUSY_SMS/SMS-GlGl/SMS-GlGl_mGl-2550_slc7_amd64_gcc10_CMSSW_12_4_8_tarball.tar.xz,/cvmfs/cms.cern.ch/phys_generator/gridpacks/RunIII/13p6TeV/slc7_amd64_gcc10/MadGraph5_aMCatNLO/SUSY_SMS/SMS-GlGl/SMS-GlGl_mGl-2550_slc7_amd64_gcc10_CMSSW_12_4_8_tarball.tar.xz
SMS-T1ttbb_Par-mGluino-2600_TuneCP5_13p6TeV_madgraphMLM-pythia8,https://github.com/Kim-JiHeon-HEP/Run3_NPS_Stop_SMS_requests/blob/main/fragments/gluino/SMS-T1ttbb_mGluino-2600_fragment.py,2100000,/cvmfs/cms.cern.ch/phys_generator/gridpacks/RunIII/13p6TeV/slc7_amd64_gcc10/MadGraph5_aMCatNLO/SUSY_SMS/SMS-GlGl/SMS-GlGl_mGl-2600_slc7_amd64_gcc10_CMSSW_12_4_8_tarball.tar.xz,/cvmfs/cms.cern.ch/phys_generator/gridpacks/RunIII/13p6TeV/slc7_amd64_gcc10/MadGraph5_aMCatNLO/SUSY_SMS/SMS-GlGl/SMS-GlGl_mGl-2600_slc7_amd64_gcc10_CMSSW_12_4_8_tarball.tar.xz
SMS-T1ttbb_Par-mGluino-2650_TuneCP5_13p6TeV_madgraphMLM-pythia8,https://github.com/Kim-JiHeon-HEP/Run3_NPS_Stop_SMS_requests/blob/main/fragments/gluino/SMS-T1ttbb_mGluino-2650_fragment.py,2100000,/cvmfs/cms.cern.ch/phys_generator/gridpacks/RunIII/13p6TeV/slc7_amd64_gcc10/MadGraph5_aMCatNLO/SUSY_SMS/SMS-GlGl/SMS-GlGl_mGl-2650_slc7_amd64_gcc10_CMSSW_12_4_8_tarball.tar.xz,/cvmfs/cms.cern.ch/phys_generator/gridpacks/RunIII/13p6TeV/slc7_amd64_gcc10/MadGraph5_aMCatNLO/SUSY_SMS/SMS-GlGl/SMS-GlGl_mGl-2650_slc7_amd64_gcc10_CMSSW_12_4_8_tarball.tar.xz
SMS-T1ttbb_Par-mGluino-2700_TuneCP5_13p6TeV_madgraphMLM-pythia8,https://github.com/Kim-JiHeon-HEP/Run3_NPS_Stop_SMS_requests/blob/main/fragments/gluino/SMS-T1ttbb_mGluino-2700_fragment.py,2100000,/cvmfs/cms.cern.ch/phys_generator/gridpacks/RunIII/13p6TeV/slc7_amd64_gcc10/MadGraph5_aMCatNLO/SUSY_SMS/SMS-GlGl/SMS-GlGl_mGl-2700_slc7_amd64_gcc10_CMSSW_12_4_8_tarball.tar.xz,/cvmfs/cms.cern.ch/phys_generator/gridpacks/RunIII/13p6TeV/slc7_amd64_gcc10/MadGraph5_aMCatNLO/SUSY_SMS/SMS-GlGl/SMS-GlGl_mGl-2700_slc7_amd64_gcc10_CMSSW_12_4_8_tarball.tar.xz
SMS-T1ttbb_Par-mGluino-2750_TuneCP5_13p6TeV_madgraphMLM-pythia8,https://github.com/Kim-JiHeon-HEP/Run3_NPS_Stop_SMS_requests/blob/main/fragments/gluino/SMS-T1ttbb_mGluino-2750_fragment.py,2100000,/cvmfs/cms.cern.ch/phys_generator/gridpacks/RunIII/13p6TeV/slc7_amd64_gcc10/MadGraph5_aMCatNLO/SUSY_SMS/SMS-GlGl/SMS-GlGl_mGl-2750_slc7_amd64_gcc10_CMSSW_12_4_8_tarball.tar.xz,/cvmfs/cms.cern.ch/phys_generator/gridpacks/RunIII/13p6TeV/slc7_amd64_gcc10/MadGraph5_aMCatNLO/SUSY_SMS/SMS-GlGl/SMS-GlGl_mGl-2750_slc7_amd64_gcc10_CMSSW_12_4_8_tarball.tar.xz
SMS-T1ttbb_Par-mGluino-2800_TuneCP5_13p6TeV_madgraphMLM-pythia8,https://github.com/Kim-JiHeon-HEP/Run3_NPS_Stop_SMS_requests/blob/main/fragments/gluino/SMS-T1ttbb_mGluino-2800_fragment.py,2100000,/cvmfs/cms.cern.ch/phys_generator/gridpacks/RunIII/13p6TeV/slc7_amd64_gcc10/MadGraph5_aMCatNLO/SUSY_SMS/SMS-GlGl/SMS-GlGl_mGl-2800_slc7_amd64_gcc10_CMSSW_12_4_8_tarball.tar.xz,/cvmfs/cms.cern.ch/phys_generator/gridpacks/RunIII/13p6TeV/slc7_amd64_gcc10/MadGraph5_aMCatNLO/SUSY_SMS/SMS-GlGl/SMS-GlGl_mGl-2800_slc7_amd64_gcc10_CMSSW_12_4_8_tarball.tar.xz
SMS-T1ttbb_Par-mGluino-2850_TuneCP5_13p6TeV_madgraphMLM-pythia8,https://github.com/Kim-JiHeon-HEP/Run3_NPS_Stop_SMS_requests/blob/main/fragments/gluino/SMS-T1ttbb_mGluino-2850_fragment.py,2100000,/cvmfs/cms.cern.ch/phys_generator/gridpacks/RunIII/13p6TeV/slc7_amd64_gcc10/MadGraph5_aMCatNLO/SUSY_SMS/SMS-GlGl/SMS-GlGl_mGl-2850_slc7_amd64_gcc10_CMSSW_12_4_8_tarball.tar.xz,/cvmfs/cms.cern.ch/phys_generator/gridpacks/RunIII/13p6TeV/slc7_amd64_gcc10/MadGraph5_aMCatNLO/SUSY_SMS/SMS-GlGl/SMS-GlGl_mGl-2850_slc7_amd64_gcc10_CMSSW_12_4_8_tarball.tar.xz
SMS-T1ttbb_Par-mGluino-800_TuneCP5_13p6TeV_madgraphMLM-pythia8,https://github.com/Kim-JiHeon-HEP/Run3_NPS_Stop_SMS_requests/blob/main/fragments/gluino/SMS-T1ttbb_mGluino-800_fragment.py,6146000,/cvmfs/cms.cern.ch/phys_generator/gridpacks/RunIII/13p6TeV/slc7_amd64_gcc10/MadGraph5_aMCatNLO/SUSY_SMS/SMS-GlGl/SMS-GlGl_mGl-800_slc7_amd64_gcc10_CMSSW_12_4_8_tarball.tar.xz,/cvmfs/cms.cern.ch/phys_generator/gridpacks/RunIII/13p6TeV/slc7_amd64_gcc10/MadGraph5_aMCatNLO/SUSY_SMS/SMS-GlGl/SMS-GlGl_mGl-800_slc7_amd64_gcc10_CMSSW_12_4_8_tarball.tar.xz
SMS-T1ttbb_Par-mGluino-850_TuneCP5_13p6TeV_madgraphMLM-pythia8,https://github.com/Kim-JiHeon-HEP/Run3_NPS_Stop_SMS_requests/blob/main/fragments/gluino/SMS-T1ttbb_mGluino-850_fragment.py,1178000,/cvmfs/cms.cern.ch/phys_generator/gridpacks/RunIII/13p6TeV/slc7_amd64_gcc10/MadGraph5_aMCatNLO/SUSY_SMS/SMS-GlGl/SMS-GlGl_mGl-850_slc7_amd64_gcc10_CMSSW_12_4_8_tarball.tar.xz,/cvmfs/cms.cern.ch/phys_generator/gridpacks/RunIII/13p6TeV/slc7_amd64_gcc10/MadGraph5_aMCatNLO/SUSY_SMS/SMS-GlGl/SMS-GlGl_mGl-850_slc7_amd64_gcc10_CMSSW_12_4_8_tarball.tar.xz
SMS-T1ttbb_Par-mGluino-900_TuneCP5_13p6TeV_madgraphMLM-pythia8,https://github.com/Kim-JiHeon-HEP/Run3_NPS_Stop_SMS_requests/blob/main/fragments/gluino/SMS-T1ttbb_mGluino-900_fragment.py,3609000,/cvmfs/cms.cern.ch/phys_generator/gridpacks/RunIII/13p6TeV/slc7_amd64_gcc10/MadGraph5_aMCatNLO/SUSY_SMS/SMS-GlGl/SMS-GlGl_mGl-900_slc7_amd64_gcc10_CMSSW_12_4_8_tarball.tar.xz,/cvmfs/cms.cern.ch/phys_generator/gridpacks/RunIII/13p6TeV/slc7_amd64_gcc10/MadGraph5_aMCatNLO/SUSY_SMS/SMS-GlGl/SMS-GlGl_mGl-900_slc7_amd64_gcc10_CMSSW_12_4_8_tarball.tar.xz
SMS-T1ttbb_Par-mGluino-950_TuneCP5_13p6TeV_madgraphMLM-pythia8,https://github.com/Kim-JiHeon-HEP/Run3_NPS_Stop_SMS_requests/blob/main/fragments/gluino/SMS-T1ttbb_mGluino-950_fragment.py,1108000,/cvmfs/cms.cern.ch/phys_generator/gridpacks/RunIII/13p6TeV/slc7_amd64_gcc10/MadGraph5_aMCatNLO/SUSY_SMS/SMS-GlGl/SMS-GlGl_mGl-950_slc7_amd64_gcc10_CMSSW_12_4_8_tarball.tar.xz,/cvmfs/cms.cern.ch/phys_generator/gridpacks/RunIII/13p6TeV/slc7_amd64_gcc10/MadGraph5_aMCatNLO/SUSY_SMS/SMS-GlGl/SMS-GlGl_mGl-950_slc7_amd64_gcc10_CMSSW_12_4_8_tarball.tar.xz
SMS-T1tttt_Par-mGluino-1000_TuneCP5_13p6TeV_madgraphMLM-pythia8,https://github.com/Kim-JiHeon-HEP/Run3_NPS_Stop_SMS_requests/blob/main/fragments/gluino/SMS-T1tttt_mGluino-1000_fragment.py,2716000,/cvmfs/cms.cern.ch/phys_generator/gridpacks/RunIII/13p6TeV/slc7_amd64_gcc10/MadGraph5_aMCatNLO/SUSY_SMS/SMS-GlGl/SMS-GlGl_mGl-1000_slc7_amd64_gcc10_CMSSW_12_4_8_tarball.tar.xz,/cvmfs/cms.cern.ch/phys_generator/gridpacks/RunIII/13p6TeV/slc7_amd64_gcc10/MadGraph5_aMCatNLO/SUSY_SMS/SMS-GlGl/SMS-GlGl_mGl-1000_slc7_amd64_gcc10_CMSSW_12_4_8_tarball.tar.xz
SMS-T1tttt_Par-mGluino-1050_TuneCP5_13p6TeV_madgraphMLM-pythia8,https://github.com/Kim-JiHeon-HEP/Run3_NPS_Stop_SMS_requests/blob/main/fragments/gluino/SMS-T1tttt_mGluino-1050_fragment.py,1656000,/cvmfs/cms.cern.ch/phys_generator/gridpacks/RunIII/13p6TeV/slc7_amd64_gcc10/MadGraph5_aMCatNLO/SUSY_SMS/SMS-GlGl/SMS-GlGl_mGl-1050_slc7_amd64_gcc10_CMSSW_12_4_8_tarball.tar.xz,/cvmfs/cms.cern.ch/phys_generator/gridpacks/RunIII/13p6TeV/slc7_amd64_gcc10/MadGraph5_aMCatNLO/SUSY_SMS/SMS-GlGl/SMS-GlGl_mGl-1050_slc7_amd64_gcc10_CMSSW_12_4_8_tarball.tar.xz
SMS-T1tttt_Par-mGluino-1100_TuneCP5_13p6TeV_madgraphMLM-pythia8,https://github.com/Kim-JiHeon-HEP/Run3_NPS_Stop_SMS_requests/blob/main/fragments/gluino/SMS-T1tttt_mGluino-1100_fragment.py,1600000,/cvmfs/cms.cern.ch/phys_generator/gridpacks/RunIII/13p6TeV/slc7_amd64_gcc10/MadGraph5_aMCatNLO/SUSY_SMS/SMS-GlGl/SMS-GlGl_mGl-1100_slc7_amd64_gcc10_CMSSW_12_4_8_tarball.tar.xz,/cvmfs/cms.cern.ch/phys_generator/gridpacks/RunIII/13p6TeV/slc7_amd64_gcc10/MadGraph5_aMCatNLO/SUSY_SMS/SMS-GlGl/SMS-GlGl_mGl-1100_slc7_amd64_gcc10_CMSSW_12_4_8_tarball.tar.xz
SMS-T1tttt_Par-mGluino-1150_TuneCP5_13p6TeV_madgraphMLM-pythia8,https://github.com/Kim-JiHeon-HEP/Run3_NPS_Stop_SMS_requests/blob/main/fragments/gluino/SMS-T1tttt_mGluino-1150_fragment.py,1400000,/cvmfs/cms.cern.ch/phys_generator/gridpacks/RunIII/13p6TeV/slc7_amd64_gcc10/MadGraph5_aMCatNLO/SUSY_SMS/SMS-GlGl/SMS-GlGl_mGl-1150_slc7_amd64_gcc10_CMSSW_12_4_8_tarball.tar.xz,/cvmfs/cms.cern.ch/phys_generator/gridpacks/RunIII/13p6TeV/slc7_amd64_gcc10/MadGraph5_aMCatNLO/SUSY_SMS/SMS-GlGl/SMS-GlGl_mGl-1150_slc7_amd64_gcc10_CMSSW_12_4_8_tarball.tar.xz
SMS-T1tttt_Par-mGluino-1200_TuneCP5_13p6TeV_madgraphMLM-pythia8,https://github.com/Kim-JiHeon-HEP/Run3_NPS_Stop_SMS_requests/blob/main/fragments/gluino/SMS-T1tttt_mGluino-1200_fragment.py,1800000,/cvmfs/cms.cern.ch/phys_generator/gridpacks/RunIII/13p6TeV/slc7_amd64_gcc10/MadGraph5_aMCatNLO/SUSY_SMS/SMS-GlGl/SMS-GlGl_mGl-1200_slc7_amd64_gcc10_CMSSW_12_4_8_tarball.tar.xz,/cvmfs/cms.cern.ch/phys_generator/gridpacks/RunIII/13p6TeV/slc7_amd64_gcc10/MadGraph5_aMCatNLO/SUSY_SMS/SMS-GlGl/SMS-GlGl_mGl-1200_slc7_amd64_gcc10_CMSSW_12_4_8_tarball.tar.xz
SMS-T1tttt_Par-mGluino-1250_TuneCP5_13p6TeV_madgraphMLM-pythia8,https://github.com/Kim-JiHeon-HEP/Run3_NPS_Stop_SMS_requests/blob/main/fragments/gluino/SMS-T1tttt_mGluino-1250_fragment.py,1900000,/cvmfs/cms.cern.ch/phys_generator/gridpacks/RunIII/13p6TeV/slc7_amd64_gcc10/MadGraph5_aMCatNLO/SUSY_SMS/SMS-GlGl/SMS-GlGl_mGl-1250_slc7_amd64_gcc10_CMSSW_12_4_8_tarball.tar.xz,/cvmfs/cms.cern.ch/phys_generator/gridpacks/RunIII/13p6TeV/slc7_amd64_gcc10/MadGraph5_aMCatNLO/SUSY_SMS/SMS-GlGl/SMS-GlGl_mGl-1250_slc7_amd64_gcc10_CMSSW_12_4_8_tarball.tar.xz
SMS-T1tttt_Par-mGluino-1300_TuneCP5_13p6TeV_madgraphMLM-pythia8,https://github.com/Kim-JiHeon-HEP/Run3_NPS_Stop_SMS_requests/blob/main/fragments/gluino/SMS-T1tttt_mGluino-1300_fragment.py,2000000,/cvmfs/cms.cern.ch/phys_generator/gridpacks/RunIII/13p6TeV/slc7_amd64_gcc10/MadGraph5_aMCatNLO/SUSY_SMS/SMS-GlGl/SMS-GlGl_mGl-1300_slc7_amd64_gcc10_CMSSW_12_4_8_tarball.tar.xz,/cvmfs/cms.cern.ch/phys_generator/gridpacks/RunIII/13p6TeV/slc7_amd64_gcc10/MadGraph5_aMCatNLO/SUSY_SMS/SMS-GlGl/SMS-GlGl_mGl-1300_slc7_amd64_gcc10_CMSSW_12_4_8_tarball.tar.xz
SMS-T1tttt_Par-mGluino-1350_TuneCP5_13p6TeV_madgraphMLM-pythia8,https://github.com/Kim-JiHeon-HEP/Run3_NPS_Stop_SMS_requests/blob/main/fragments/gluino/SMS-T1tttt_mGluino-1350_fragment.py,2100000,/cvmfs/cms.cern.ch/phys_generator/gridpacks/RunIII/13p6TeV/slc7_amd64_gcc10/MadGraph5_aMCatNLO/SUSY_SMS/SMS-GlGl/SMS-GlGl_mGl-1350_slc7_amd64_gcc10_CMSSW_12_4_8_tarball.tar.xz,/cvmfs/cms.cern.ch/phys_generator/gridpacks/RunIII/13p6TeV/slc7_amd64_gcc10/MadGraph5_aMCatNLO/SUSY_SMS/SMS-GlGl/SMS-GlGl_mGl-1350_slc7_amd64_gcc10_CMSSW_12_4_8_tarball.tar.xz
SMS-T1tttt_Par-mGluino-1400_TuneCP5_13p6TeV_madgraphMLM-pythia8,https://github.com/Kim-JiHeon-HEP/Run3_NPS_Stop_SMS_requests/blob/main/fragments/gluino/SMS-T1tttt_mGluino-1400_fragment.py,2100000,/cvmfs/cms.cern.ch/phys_generator/gridpacks/RunIII/13p6TeV/slc7_amd64_gcc10/MadGraph5_aMCatNLO/SUSY_SMS/SMS-GlGl/SMS-GlGl_mGl-1400_slc7_amd64_gcc10_CMSSW_12_4_8_tarball.tar.xz,/cvmfs/cms.cern.ch/phys_generator/gridpacks/RunIII/13p6TeV/slc7_amd64_gcc10/MadGraph5_aMCatNLO/SUSY_SMS/SMS-GlGl/SMS-GlGl_mGl-1400_slc7_amd64_gcc10_CMSSW_12_4_8_tarball.tar.xz
SMS-T1tttt_Par-mGluino-1450_TuneCP5_13p6TeV_madgraphMLM-pythia8,https://github.com/Kim-JiHeon-HEP/Run3_NPS_Stop_SMS_requests/blob/main/fragments/gluino/SMS-T1tttt_mGluino-1450_fragment.py,2200000,/cvmfs/cms.cern.ch/phys_generator/gridpacks/RunIII/13p6TeV/slc7_amd64_gcc10/MadGraph5_aMCatNLO/SUSY_SMS/SMS-GlGl/SMS-GlGl_mGl-1450_slc7_amd64_gcc10_CMSSW_12_4_8_tarball.tar.xz,/cvmfs/cms.cern.ch/phys_generator/gridpacks/RunIII/13p6TeV/slc7_amd64_gcc10/MadGraph5_aMCatNLO/SUSY_SMS/SMS-GlGl/SMS-GlGl_mGl-1450_slc7_amd64_gcc10_CMSSW_12_4_8_tarball.tar.xz
SMS-T1tttt_Par-mGluino-1500_TuneCP5_13p6TeV_madgraphMLM-pythia8,https://github.com/Kim-JiHeon-HEP/Run3_NPS_Stop_SMS_requests/blob/main/fragments/gluino/SMS-T1tttt_mGluino-1500_fragment.py,2200000,/cvmfs/cms.cern.ch/phys_generator/gridpacks/RunIII/13p6TeV/slc7_amd64_gcc10/MadGraph5_aMCatNLO/SUSY_SMS/SMS-GlGl/SMS-GlGl_mGl-1500_slc7_amd64_gcc10_CMSSW_12_4_8_tarball.tar.xz,/cvmfs/cms.cern.ch/phys_generator/gridpacks/RunIII/13p6TeV/slc7_amd64_gcc10/MadGraph5_aMCatNLO/SUSY_SMS/SMS-GlGl/SMS-GlGl_mGl-1500_slc7_amd64_gcc10_CMSSW_12_4_8_tarball.tar.xz
SMS-T1tttt_Par-mGluino-1550_TuneCP5_13p6TeV_madgraphMLM-pythia8,https://github.com/Kim-JiHeon-HEP/Run3_NPS_Stop_SMS_requests/blob/main/fragments/gluino/SMS-T1tttt_mGluino-1550_fragment.py,2300000,/cvmfs/cms.cern.ch/phys_generator/gridpacks/RunIII/13p6TeV/slc7_amd64_gcc10/MadGraph5_aMCatNLO/SUSY_SMS/SMS-GlGl/SMS-GlGl_mGl-1550_slc7_amd64_gcc10_CMSSW_12_4_8_tarball.tar.xz,/cvmfs/cms.cern.ch/phys_generator/gridpacks/RunIII/13p6TeV/slc7_amd64_gcc10/MadGraph5_aMCatNLO/SUSY_SMS/SMS-GlGl/SMS-GlGl_mGl-1550_slc7_amd64_gcc10_CMSSW_12_4_8_tarball.tar.xz
SMS-T1tttt_Par-mGluino-1600_TuneCP5_13p6TeV_madgraphMLM-pythia8,https://github.com/Kim-JiHeon-HEP/Run3_NPS_Stop_SMS_requests/blob/main/fragments/gluino/SMS-T1tttt_mGluino-1600_fragment.py,2300000,/cvmfs/cms.cern.ch/phys_generator/gridpacks/RunIII/13p6TeV/slc7_amd64_gcc10/MadGraph5_aMCatNLO/SUSY_SMS/SMS-GlGl/SMS-GlGl_mGl-1600_slc7_amd64_gcc10_CMSSW_12_4_8_tarball.tar.xz,/cvmfs/cms.cern.ch/phys_generator/gridpacks/RunIII/13p6TeV/slc7_amd64_gcc10/MadGraph5_aMCatNLO/SUSY_SMS/SMS-GlGl/SMS-GlGl_mGl-1600_slc7_amd64_gcc10_CMSSW_12_4_8_tarball.tar.xz
